text,language,style
已支付的人工费部分，发包人支付进度款时予以相应扣除。 （ 2）除专用合同条件另有约定外，承包人应在每月月末向工程师提交进度付款申请单，该进度付款申请单应包括下列内容：,ch,law
规模壮大， 又想让“善心汇”合法化， 于是通过大量包装、宣传， 打着慈善、扶贫的幌子， 扩大“善心汇”的影响，,ch,law
案发后， 被告人郭杰主动拨打110、120电话， 在现场等待警察处理， 到案后如实供述其犯罪事实， 系自首， 并自愿认罪认罚，,ch,law
（三）专用合同条件专用合同条件是合同当事人根据不同建设项目的特点及具体情况，通过双方的谈判、协商对通用合同条件原则性约定细化、完善、补充、修改或另行约定的合同条件。,ch,law
在颁发工程接收证书之前，承包人应按照《发包人要求》的份数和形式向工程师提交相应竣工图纸，并取得工程师对尺寸、参照系统及其他有关细节的认可。,ch,law
保修责任因承包人原因导致的质量缺陷责任，由合同当事人根据有关法律规定，在专用合同条件和工程质量保修书中约定工程质量保修范围、期限和责任。,ch,law
（2）按照固定金额 （大写： ，含税）。 （3）其他 。 3.乙方未促成合同成立的，乙方从事数据中介支出的必要费用由□甲方□乙方负担。,ch,law
无民事行为能力人必须由法定监护人随同出行2．甲方不得随身携带或者在行李中夹带法律、法规规定及邮轮旅游产品说明中禁止带上邮轮的违禁品。,ch,law
判处有期徒刑一年十个月， 并处罚金人民币80000元。 （刑期从判决执行之日起计算。 判决执行以前先行羁押的，,ch,law
专用合同条件约定由发包人和承包人共同作为招标人的，与组织招标工作有关的费用在专用合同条件中约定。,ch,law
“□”中选择内容，以划√方式选定；对于实际情况未发生或双方当事人不作约定时，应当在空格部位打 ×，以示删除。,ch,law
公诉机关认为， 被告人刘沅霖的行为构成抢夺罪， 具有坦白、退赔的量刑情节， 建议判处被告人刘沅霖拘役三个月，,ch,law
工程师按发包人委托的范围、内容、职权和权限，代表发包人对承包人实施监督管理。,ch,law
经核查， 梁海标不顾梁胜海反对， 由其指挥两名装载工并亲自参与超高、超宽、超重装载桂枝和桂叶到梁胜海的拖拉机，,ch,law
不构成盗窃罪。 经审理查明， 一、生产、销售有毒、有害食品事实被告人张某1在莒县安庄镇经营笼包店，,ch,law
乙方（乙方监护人）和丙方收到通知后 15 日内不以书面形式提出异议，但拒绝根据调整后的价格支付相关费用的，甲方有权解除合同并按照原收费标准收取已提供服务的费用。,ch,law
该砂厂重新选址在老采区背后， 被告人吴传忠以40万人民币入股毕节市对坡镇道林砂厂， 吴道林、陈朴、吴传忠三人各占三分之一股份，,ch,law
经查验非承包人原因造成的，发包人应承担修复的费用，并支付承包人合理利润。,ch,law
重庆市九龙坡区人民检察院以渝九检刑诉［2017］1661号起诉书指控被告人姚孟云犯盗窃罪， 于2017年12月4日向本院提起公诉。,ch,law
判处有期徒刑一年八个月（刑期从判决执行之日起计算， 判决执行以前先行羁押的， 羁押一日折抵刑期一日，,ch,law
峡山街道汕尾居委党支部书记李某城召集两委干部开会决定将电火路灯费、卫生费以“承包额”的形成让居委计生专干李某有、李某洪收取，,ch,law
被告人蔡某某醉酒后驾驶机动车辆在道路上行驶， 其行为已构成危险驾驶罪。 公诉机关指控被告人蔡某某的犯罪事实清楚、证据确实充分，,ch,law
南京市殡葬代理服务合同根据《中华人民共和国民法典》《殡葬管理条例》《江苏省殡葬管理条例》和《南京市殡葬管理办法》等相关法律法规，本着平等、自愿、公平、诚信的原则，经甲、乙双方协商一致，就殡葬代理服务事宜，签订本合同。,ch,law
。 试验所需要的试验设备、取样装置、试验场所和试验条件： 。 试验和检验费用的计价原则：,ch,law
）作为违约金。 十二、合同争议解决方式本合同发生争议的，甲乙双方可以协商解决，也可以请求村民委员会、乡（镇）人民政府等调解解决。,ch,law
第十四条 保密义务（一）一方对于在履行本合同期间所获知的其他方的商业秘密负有保密义务。,ch,law
被告人赖某及其辩护人陈志宽到庭参加诉讼。 现已审理终结成都市青白江区人民检察院指控， 一、贩卖毒品1、2012年11月初的一天晚上，,ch,law
学员接送方式（线上培训机构无需填写）： 第二条 培训收费（一）收费标准（人民币）培训费用合计：,ch,law
但最终没有协调成， 打井队报案后马家砭派出所出面处理， 但马占胜还是不听劝阻， 后来打井队又通过个人关系和马占胜达成协议，,ch,law
上述事实， 被告人蒋某某、王某2、尹某某、杨某3、周某某在庭审中无异议， 并有投资人陆飞、陈炳宗、王绍青、郭景芬、王慧丽、翁颖瑾、冯展、严丽雯、陈雷、平亦雯、单秀梅、单留洋等的证言，,ch,law
甲方在旅游活动中遵守团队纪律，配合乙方完成合同约定的旅游行程。 2．乙方有权要求甲方遵守邮轮旅游产品说明及旅游活动中的安全警示要求，参加并完成船上的海上紧急救生演习，对有关部门、机构或乙方采取的安全防范和应急处置措施应予配合。,ch,law
本院予以确认本院认为， 被告人吉地吃阿木伙同他人入室抢劫， 使用捆绑等暴力手段， 劫取被害人财物，,ch,law
四、名词解释1.危险化学品： 是指列入《危险化学品目录》，具有毒害、腐蚀、爆炸、燃烧、助燃等性质，对人体、设施、环境具有危害的剧毒化学品和其他化学品。,ch,law
。 2.支付方式： 甲方应当根据第 种方式向乙方支付费用。 （1）分期支付第一笔： 合同签订之日起 个工作日内，甲方需向乙方支付费用总额的 %，金额为 （大写：,ch,law
因承包人原因造成工期延误，在工期延误期间出现法律变化的，由此增加的费用和（或）延误的工期由承包人承担。,ch,law
经营模式等都是窦某某和吴某某定的， 也由他们俩来执行。 窦某某联系了一个人， 通过网络招嫖。 联系好客人后，,ch,law
并让詹某帮忙教训钟某2诚， 詹某就打电话纠集谢某2（已判刑）、杨某3（已判刑）刘某（已判刑）、许某3（另案处理）、钟某3、林某、被告人朱威，,ch,law
被告人徐晓川先后多次向黑龙江大庆人王某1销售朝鲜卷烟， 销售金额为人民币九千三百一十九元。,ch,law
☐依法向仲裁委员会申请仲裁☐依法向人民法院提起诉讼第十一条 生效及期限本合同自甲、乙双方签字、盖章或者按指印后生效；乙方完成合同约定，甲方支付全部费用，视为合同履行完毕。,ch,law
镇江市金山地区人民检察院以金检诉刑诉［2016］26号起诉书指控被告人刘某甲、刘某乙犯非法捕捞水产品罪，,ch,law
前述条款安排既考虑了现行法律法规对工程总承包活动的有关要求，也考虑了工程总承包项目管理的实际需要。,ch,law
第 12 条	竣工后试验本合同工程包含竣工后试验的，遵守本条约定。 竣工后试验的程序工程或区段工程被发包人接收后，在合理可行的情况下应根据合同约定尽早进行竣工后试验。,ch,law
环宇公司法定代表人陈仕康为牟取不正当利益， 请托四川通信建设工程有限公司（以下简称通建公司，,ch,law
上缴国库。 如不服本判决， 可在接到本判决书的第二日起十日内， 通过本院或者直接向江苏省常州市中级人民法院提出上诉。,ch,law
。 由承包人解除合同因发包人违约解除合同双方约定可由承包人解除合同的其他事由：,ch,law
进行上述试验不应构成第 10 条 [ 验收和工程接收 ] 规定的接收，但试验所产生的任何产品或其他收益均应归属于发包人。,ch,law
（8）共同作案人王某1的供述， 证明2016年10月19日， 王某1在“58同城”网站上找到红桃Ｋ网络赌博俱乐部来工作的。 他们是通过“德扑圈”的游戏平台建立的一个俱乐部，,ch,law
□付款义务人 □连带责任保证人 □联系人 □代理人 □其他丙方为个人的： 姓名： 与乙方关系：,ch,law
承包人收到工程师作出的指示后应遵照执行。 如果任何此类指示构成一项变更时，应按照第 13 条 [ 变更与调整 ] 的约定办理。,ch,law
、累计最高赔偿金额为合同协议书的合同价格的： % 或人民币金额为： 。 行政审批迟延行政审批报送的职责分工：,ch,law
该等重新进行的试验仍应适用本条对于竣工试验的规定。 未能通过竣工试验因发包人原因导致竣工试验未能通过的，承包人进行竣工试验的费用由发包人承担， 竣工日期相应顺延。,ch,law
除第 11.3.6 项 [ 未能修复 ] 约定的情况外，变更不应包括准备将任何工作删减并交由他人或发包人自行实施的情况。,ch,law
除专用合同条件另有约定外，发包人提供的材料和工程设备验收后，由承包人负责接收、运输和保管。,ch,law
严禁贿赂合同当事人不得以贿赂或变相贿赂的方式，谋取非法利益或损害对方权益。,ch,law
本案属于过失致人死亡案， 不是交通肇事案， 梁胜海是否有驾驶资格以及其驾驶的车辆是否有牌照与本案无法律上的因果关系。,ch,law
除非该缺陷应由承包人负责自费进行修补，承包人有权就调查的成本和利润获得支付。,ch,law
如果发包人代表为法人且在签订本合同时未能确定授权代表的，发包人代表应在本合同签订之日起 3 日内向双方发出书面通知，告知被任命和授权的自然人以及任何替代人员。,ch,law
其他违约责任 :第七条	合同争议的解决方式因本合同发生的争议，由当事人协商或委托第三方调解解决 ; 协商或调解不成的，按下列第 	种方式解决 :提交 	仲裁委员会仲裁；依法向 	人民法院起诉。,ch,law
其在2019年4月25日将大个的罂粟摘掉了一部分， 小的没铲除， 用脚踩了踩， 具体自己铲除了多少棵也没数，,ch,law
责任限制承包人对发包人的赔偿责任不应超过专用合同条件约定的赔偿最高限额。,ch,law
单间②双人间③三人间④多人间（四人以上，含四人）⑤其他 	。 乙方或乙方监护人选择的具体房间为：,ch,law
九、其他约定（一）甲方同意乙方依法□投资改良土壤	□建设农业生产附属、配套设施□以土地经营权融资担保	□再流转土地经营权□其他 : 	。,ch,law
手机短信发送的，发出之时即视为送达。 电子邮件自发出进入收件方邮箱服务器视为送达。,ch,law
为严肃国法， 打击妨害公务犯罪， 维护公共秩序， 根据两被告人的犯罪事实、犯罪性质、危害后果和认罪态度，,ch,law
（ 3）经工程师审批确认的样品应按约定的方法封样，封存的样品作为检验工程相关部分的标准之一。,ch,law
《发包人要求》的错误导致承包人文件错误、遗漏、含混、矛盾、不充分或其他缺陷的除外。,ch,law
为防止被害人魏某某喊叫， “麻觉”用卫生纸将其嘴巴堵住。 在压制被害人魏某某反抗后， 四人从被害人魏某某家劫走放在客厅茶机抽屉里的现金2000元左右、放在客厅茶机桌面上的华为手机1部，,ch,law
我再问： 是旅行团还是自助游的？ 他回答，他们一家是来自东北的，是自助游来的。 我问他们怎么游法？,ch,literature
部分枝桠已经干枯了，表面粗糙的皮肤仿佛在给人们讲述它们曲折的生命。 他们就那样静默地呆在天空之下，仿佛翘首远古的记忆。,ch,literature
依稀杨柳飘絮，望穿岁月如歌，相伴七年，抵不上一句： 请理解。 最后一次叫你一声： 亲爱的;最后一次倾诉一句：,ch,literature
其实，我一直没有学会坚强，不懂如何看淡一切，看淡身边的人和事。 早晨起床，感觉室内温度很低，拉开窗帘，哇！,ch,literature
要不是总是嘴馋哪能认识您。 您那个小土房前的一口大锅。 我一想起来就流口水啊！ 那次您喝多了，我走前想告诉您酒多伤身。,ch,literature
她的眼泪告诉了我——这是上天赠送给我们夫妻的，一个有着成人般感知的，灵动着的宝贝天使。 我承认，我一定给不了她，金山银山;但我绝对可以，为她，收集属于她的阳光、快乐、健康。,ch,literature
也许你是爱着我的，也许我们还是可以在一起的，也许没有也许，也许这一切都只是我幻想中的美好憧憬。,ch,literature
“常记溪亭日暮，沉醉不知归路”。 这夜，这月色，浸透着难以言表的美！ 有时，远远看见一坨黑影一动不动，蹲在路边，走近了才知道那是一捆没有被农人收走的棉花秆或稻草。,ch,literature
花开，花落，都是不尽的温柔。 花开既是短暂，也要把最后一抹嫣然，开到绝艳，直至荼蘼。 人生，其实就像一朵花，不管怎么样？,ch,literature
看过了许多美景，从繁华的世界中心到荒芜的世界尽头。 《明天会更好》带我们回到少年时代，时过境迁永远不变是我们深厚的友情。,ch,literature
“老板，买福桔吧，刚刚摘下的福桔，买一篓带回家过年吧”。 她将俩个还带着枝叶的绿皮桔子，往我眼前炫耀着。,ch,literature
人生百年，草木一秋。 有人感慨万千： 逝者如斯，一去不返。 然而，千万座山峰貌似坚硬，却经不住风沙的年年侵蚀，唯有水包罗万象，笑视一切，生命由此而发扬而宏伟。,ch,literature
铃声再次响起，监考老师宣布答题正式开始。 屋子里静得出奇，只听见笔尖在纸面上划动发出的“沙沙”的声响。,ch,literature
让人留恋忘返，最适合休闲度假，安居乐业。 走过万水千山，唯有世外桃源四个字，敢与它媲美。 生在这里的人们。,ch,literature
比如拔一根草。 我缓慢地将那草根牵扯起来，体会着那动作和那无数根须的牵扯。 我的心也牵扯起来了，连同那沉淀于心底的孤独的根子。,ch,literature
大伙儿在汨罗江上捞了半天，也没有找到屈原的尸体。 渔夫很难受，他对着江面，把竹筒子里的米撒了下去，算是献给屈原的。,ch,literature
秋天，带着一丝凉意，席卷全身，让人不觉微微一颤。 秋天是收获的季节，看着田地里的那一抹金黄，那是丰收的喜讯，是希望。,ch,literature
眼里背影掩天色，寻章摘句言不尽，心中惆怅与鸦扰。 恍然顿悟，众里寻她千百度不遇，那人原在烟火深处人家。,ch,literature
每一座石桥，都滋一段传奇，都养一个故事。 这石桥，使得重庆的山水，有了“桥形通汉上，峰势接云危”之奇瑰，有了“云气横开八阵形，桥形遥分七星势”之雄势，有了“乘星开鹤禁，带月下虹桥”之壮丽。,ch,literature
只要努力了，心里安然;只要尽力了，一切随缘。 人生苦短，不要留下任何遗憾，只要没到终点，请微笑着一直向前！,ch,literature
在不远的前方，一手拿着三双旱冰鞋，一手抱着丫头，看来也是和我一样，通过运动来消食呢！ 吃饱了！,ch,literature
你说前世，我是你捧在手心如若珍宝的白狐，你是我倾情相伴无怨无悔的书生，风雨中相依相伴，不离亦不曾相弃！,ch,literature
那少年的羞态，中年的欢欣，老年的落寞，画中的你是否会懂得呢？ 这一切无不表明，“春到人间草木知”。,ch,literature
却因意犹未尽，乃再歌曰： 愿汝康宁兮，甘洒心血沐芝草。 为女喜乐兮，愿奉相思病入膏。 愿汝心善兮，我生布施良善人。,ch,literature
约定真的美丽，只是实现这个约定则是一场谎言的游戏。 我的呼喊里没有挣扎，只有苦痛的滚动，肆意的张狂，疯狂的占有。,ch,literature
于是，从朝霞漫天到黄昏彩云，从月色朦胧到金色黎明，从春花烂漫到秋色无比，从清凉九夏到隆冬白雪，野鸭湖美轮美奂，姿态各异，不断的让我们亢奋，不断的给我们惊喜。,ch,literature
人生落在长巷里，今日、今时，日月变换，随风中扬起的飞絮，都将混淆不清。 时光不老，岁月悠悠，要多少诚心，方能在绝望之中寻得曙光？,ch,literature
海誓山盟的幸福诺言在哪里？ 甜言蜜语的相依相偎在哪里？ 不知是上帝的无情还是缘分的捉弄。 瞬间的邂逅留下永恒的伤痛短暂的相依相伴形影不离留下终生的遗憾。,ch,literature
一个冬天的夜里有一个人醉倒在我家的门前，父亲发现后怕冻坏了，不顾呕吐的污物和熏人的酒气，把那人搀扶进家，早晨见其醒酒后才让其离开。,ch,literature
二十多年的时光，我无数次在这条路上游走和眺望，曾经那样沉寂的小镇，一天天，高楼林立，大树挺拔，一天天，人头攒动，车水龙马。,ch,literature
寒潮再临，望着时不时吹来的西北风和淅淅沥沥的寒雨，想到那份几乎淡去的感情，心中烦闷的同时是愈发的想家了。,ch,literature
一程山水一江秋，擦肩而过莫回首。 暗香留痕，一些过去成为封印里的秘密，不再打开、不再提起。 转身、其实是放过自己，放弃一段感情根本不需要多大勇气，因为已经伤不起。,ch,literature
七夕夜，我执一笔念，品一茗茶，撼一颗心，抚一弦琴，携一缕风，捧一滴雨，热一盏暖香，秉一烛书案，剪西窗夜话，品高山流水，算不上奢侈，却可以让心汹涌澎湃。,ch,literature
春天来了，燕子在新楼下做窝，站在老树的枝头游憩，八哥在树上争吵，喜鹊在树上对歌，快乐的老树就是这么闹春。,ch,literature
待到落花时节，清风过处，我将飘落的树叶拾于掌心，细数那些沧桑的脉络，清点那些关于岁月行径的故事，亦是一场清欢。,ch,literature
听起来，若有若无，时断时续......那女生下意识地挪到他的身边，似欲通过他的窥管，窥听到牛郎和织女的秘密交谈。,ch,literature
每一个坚强的人，不是不懂失望不懂伤悲，他们只是懂得不管有多累不管有多痛，内心的脆弱必须以微笑来伪装。,ch,literature
我从上面走过，但却不见廊亭外河道悠然的流水声。 顺着廊亭向里走，正中央坐落着一尊巨大的甪端。,ch,literature
渐渐的就把书房放在一边了。 人到中年，放飞的心情越来越远，开始骑车、登山、摄影，我也在追逐世俗的浪花中。,ch,literature
可惜我们“串门”时“隐”而犹存的“身”，毕竟只是凡胎俗骨。 我们没有如来佛的慧眼，把人世间几千年积累的智慧一览无余，只好时刻记住庄子“生也有涯而知也无涯”。,ch,literature
终点到了，余晖的太阳是小张的妻子，一杯清茶，一盆温水，一条干净毛巾和那一床薄被！ 晚霞中飘散着的炝锅葱花香是大舅妈那厨房的辛苦，一瓶白酒，一碟花生，一盏灯下儿子边专心写作业边满足的吃着饭桌偷来的花生！,ch,literature
缱绻陌路，看落花满地，你缓缓走来，百转千结的眷恋，抒写爱情诗篇，只为相依相伴。 从没有一种情感让我这般感动，从没有一种爱让我觉得像现在这般珍惜。,ch,literature
黑白颠倒了事实，目光混淆了季节，把一切寒冷统统焚烧，再把心口捂热，我们是一群在文字中取暖的人，也只能在文字里取暖……”这一首首多姿多彩的精神食粮，把大自然那里取来的情意，又一次展现在读者面前。,ch,literature
有时五色相渲，千变万化，天空如展开一张张图案新奇的锦毯。 欲念燃烧的饥渴，灵魂饱受的折磨，你给了我七色的泡沫，风！,ch,literature
陪伴过去我太多的黄昏，独自走在相识的地点。 那颗曾经少年的心，那个曾经少年的勇敢。 如今变得故不问世，所有天涯的流年所有沉默的岁月在一季曲终。,ch,literature
一道道银白色的闪电交织着，闷雷滚滚，仿佛有千军万马的气势；又仿佛诉说着自己的苦恼。 随着主角雨的到来，拉开了这场气势恢宏的情景剧的序幕。,ch,literature
不再只是“你是一树一树的花开，是燕在梁间喃呢，你是爱，是暖，是柔，是诗的一篇，你是人间四月天”而那样美，那样媚。,ch,literature
秋尘洗心，婆娑着春夏的痕迹，在今夜里，舞满了繁华三千。 爱情，这时得到了倾听，诺言此时也变得庄严，连承诺亦可能变成了誓言。,ch,literature
在花落的最后，将一份执念藏进一树温柔，育孕着希望，直至把自己的最美给了秋天的阳光。 我在梨花这平凡的生命中找到了一种超凡的能量，感受到了一种坚定的信仰。,ch,literature
突然，秋风阵阵。 站在桥上的游客，和我们的衣衫被秋风轻轻卷起。 如果站在桥下斜视风中轻轻卷起的衣衫，像似桥下的流水有着起伏重叠的轻浪。,ch,literature
“黄金榜上，偶失龙头望……何须论得丧，才子词人，自是白衣卿相……且恁偎红翠，风流事，平生畅……忍把浮名、换了浅斟低唱。,ch,literature
从市区到乡间，一路上总是薄雾相伴，与平常的晨雾景象并无太大差别，仅是部分区域雾气浓淡有别而已。,ch,literature
怒放的梅花，圣洁的白雪，书香萦绕的女子。 这不是我梦寐以求的读书胜境吗？ 一分相知尽在配图中，我怎能不为远隔千里的那个人如此懂我而感动？,ch,literature
上元观灯是中国的古俗，豫园元宵灯会历史悠长，规模更大，热闹非凡。 在道光二十九年就到上海的清末思想家王韬在《瀛壖杂记》中写道：,ch,literature
桃花开，人情散，是是非非，只是一段许诺，有时候会输，有时候会赢。 走着走着就散了，看着看着就远了，天涯和咫尺，有一种难，也有一种苦，说不出来，看不透，内心的无奈，落魄的时候，一切都看透了。,ch,literature
即使离别，有悲痛，但也有放松。 没有患得患失，才可以重新启程。 把背影留给了过去，以为忘却可以放弃心底的沧桑，每每梦醒时，发现心是一种破碎。,ch,literature
也许，前方的路不一定会好走，我不在乎。 哪怕是海枯石烂山崩地裂，都会追随着你。 只要你存在，就是我生命中的奇迹。,ch,literature
当他说完了，游戏就结束了。 你可以问问他，在你这样倾听他的过程中，他感到了什么？ 我猜，你的朋友会告诉你，你给了他尊重，给了他关爱。,ch,literature
乘船几个小时，一直在石峰涌起的海上航行。 风轻浪微岛静。 偶有海鸟鸣天。 远海平淡，浓色几点，那是小岛屿或石峰。,ch,literature
从以前仅仅注重色彩造型而向陌生而全新的创新挺进。 手法上，强调多色叠加互为渗透，以求凌厉的艺术效果。,ch,literature
只不过再也没有的某个人和某个人的窃窃私语。 再也没有了某个人在睡梦中轻呼某个女孩名字时轻柔的声音。,ch,literature
透过生活的表象，我看到存在的界线，这是我跨越不过去的。 但是我以我身写我心，身体经历的一切都在心灵上找到印证。,ch,literature
白猫自由，洒脱，无拘无束不管是春天草长莺飞，桃花烂漫之时，还是夏天燥热难忍，树荫婆娑之季，或是金风送爽，落叶纷飞时节，抑或是冬天寒风刺骨，腊梅碾放之季，白猫始终在墙垣附近，一贯的不怕人，一贯的冷漠。,ch,literature
是大鹏展翅的翱翔，是花儿娇艳怒放的自然奇观。 童年，在无忧的天地里缠绵，在顽皮的戏耍中追逐着一抹斑斓。,ch,literature
”初冬时节，景色唯美，在这特别的好日子里，我们十分欣喜地迎来了LF同志40岁生日，此时此地，我代表全所同志和亲朋好友恭祝她生日快乐！,ch,literature
看阵阵微风拂过，绿浪翻滚的壮观。 牵着你的手儿在草原上自在地飞奔，把一阵阵开心的笑声融进碧海蓝天。,ch,literature
笑谈春秋有蓑翁。 将士争锋，邀功须要斟酒庆，激志帅将，必得磨砺寒锋。 看兰亭羲之挥毫舞，终留下千古绝帖兰亭序，趁酒而就。,ch,literature
一响柔情还未许，窗白晓鸡啼住。 天教离恨无穷，江鲤尺素难通。 最怕天南地北，相思此夜谁同？ 万物复苏，鸟语花香，四月芳菲，开尽了一世繁华。,ch,literature
哭，我们要学着忍住不流泪，也许忧伤的感觉也会伴着美。 留恋一段时光安于收藏静于守候，直到这段时光慢慢成为记忆，渐渐成为感觉。,ch,literature
但它的魅像你的美。 忧伤漫过岁月的河流，我用一些细细碎碎的语句，来勾画一季又一季相思的泪痕，你的声音婉约在我旖旎的梦中，我总是因为你而感动。,ch,literature
不跌入深渊，不掉进泥潭，就看不到对光明的渴望。 这自我调整，自我煎熬，自我修复的时日。 人生有太多不舍，但又如何，所有得悲伤就是回头看到你微笑着，已是明媚佳境。,ch,literature
浪迹红尘，空视万千，也是断肠。 陶情玉酒，兴寄百篇，亦收落迫。 老树凋花，更觉浮生如梦，寒禽弄舌，转让人情潇疏。,ch,literature
以前在老家集市上遇一卖藤篮、藤筐的老人，他摊位很小，孤零零的。 与别的摊位不同的是，他的篮子筐子很少，在面前整整齐齐地摆了两排，置于一块干净的大麻布之上。,ch,literature
”春花秋月的美好，小楼“东风”送来春的消息，让词人想到，自然之春去了又来，而人生之春去而不返;物是人非，江山易主。,ch,literature
到了商店，难免买到假冒伪劣的商品，又得生一肚子气，谁能说，我们的人生多是完满的呢？ 再说我们这一批手无缚鸡之力的知识分子，在历史上一生中就难得过上几天好日子。,ch,literature
你抱着玩玩看的态度，有一天也难免成为别人的玩物。 我令一些人失望，心碎到不再相信爱情，如今在有情无爱的混沌世界里，连我这个情场老手也爱无可恋。,ch,literature
两颗寂寞的心，在黑夜里偶然邂逅。 瓜棚李下的窃窃私语在风轻云淡的月空下孕育，一段千古莫摧的仙凡之恋，在爱与被爱都变得略显麻木的时代里重生。,ch,literature
命运掌握了我们的生死。 在生死之间留下了空白，有的人一生跟随命运的安排，有的人却不愿认命。,ch,literature
纵然是阴雨不断，但是并不会让人感到气闷与压抑。 昆明本来就是满眼的绿色，在雨的滋润下，植物们更是展现了一种盎然的姿态。,ch,literature
这世间的人情冷暖，足以让我们的心冰封或雪融。 这小姑娘告诉我那小姑娘已有婆家；那小姑娘一面害羞抵赖，一面说这小姑娘也有婆家了。,ch,literature
西塘，宛如生命中一场艳遇，在钟情的土壤中开始生根发芽。 西塘，河流纵横，绿波荡漾，宁静的光阴在桨声四起的水波间开始了一天的美好时光。,ch,literature
“但这事其他人无法解释得清，大家七嘴八舌地议论一番，都认为他的话还是有道理的。 酒友家出现的黄鼠狼群虽被他引开了，但从此后他一想到黄鼠狼就头皮发麻，无可奈何了，只好搬到别的地方去住了。,ch,literature
然，有时候真想，一个人将一段时间走完，不会留下期待，也不会留下希望和遗憾。 每一句话，都像是一阵春风，可以吹开一片荒野，每一次呼吸，就是一次告白。,ch,literature
一片片碧绿的荷叶浮在水面上，几支粉嫩的荷花亭亭玉立，像超凡脱俗的仙子，夕阳给花瓣渡上一层金边。,ch,literature
也曾偶拾一朵不知被谁弃下的莲花，小心翼翼把它捧回漫开着柳荫的盛夏；只可惜离别那一天，满帘太过幽绿，缺席了芙渠聘婷。,ch,literature
不知道多少个寂寞的夜晚，推开窗，拉上帘，眼前只有霜满天，聆听一曲曲寂寞的声，段段间满是怨。 夜半起来，无心的眠，梦里忧伤无限，痴狂最想抚琴诉哀怨，才知相思的苦涩，竟比风寒。,ch,literature
长安城中，少了一位美丽的公主;逻些城中，降临了一位神圣的绿度母——藏族人民心中的观世音菩萨。,ch,literature
而需静静地以平和之心，体验幸福的真谛。 幸福绝大多数是朴素的。 它不会像信号弹似的，在很高的天际闪烁红色的光芒。,ch,literature
时常，我又徘徊不安，你若是不识得我了，我将如何在你长满陌生的背影后辩释与追随？ 碧水惊秋，黄云题暮，湘云楚月早明深义。,ch,literature
我站在旧屋前的老树下，零碎的几声鸟鸣声反而增加了夜来时的宁静。 月亮趁着鸟儿归巢的机会，也偷偷地从门前的草丛爬上了树梢。,ch,literature
昙花品格高雅，至纯至美。 她卓尔不群，特立独行，非重情重义者不足以与昙花会晤，非执着、痴心者不可以领略昙花的芳容。,ch,literature
是呀，见物思人。 记忆的门窗一下子为我打开了那年那月： 那几个女子围坐在通红的炉火前，用几根竹针一针一线地勾打围巾。,ch,literature
早知相遇只是一场无情的游戏相聚只是一种痛彻心扉的谎言又何必相依相伴！ 海誓山盟的幸福诺言在哪里？,ch,literature
说时迟，那时快，黄鼠狼群被他这突如其来的动作吓傻了，还没等它们转过头来，木棍已击中老黄鼠狼的腰。,ch,literature
村民们在它的凉荫之下，享受着清爽的凉快。 他们坐在树阴下，谈天说地的、下棋的、妇女抓针线补衫的、青年看书或拉二弦凑乐的、小孩玩耍的……在这树阴下，真有说不尽的快乐！,ch,literature
坐在戏台下，品茶、听戏，稍歇一会，走出亭台院落。 在抬头，我们一起迈入小镇非常有名气的宅第，明代初期江南首富沈万山的故所。,ch,literature
只有欲望才会使人空虚寂寞和孤独无聊，因为，根源全在自我。 只因自我不是在真实的心态中，而是随欲望意识漂泊沉浮不定的。,ch,literature
海边一对对恋人牵手拥抱，那些属于我们的青春，属于我们的爱情，属于我们的故事，如一串串珍珠，晶莹剔透，浮现眼前。,ch,literature
南邻的窝棚里生着火炉，我也曾去讨过开水。 因为我只用三块砖搭个土灶，拣些黍秸烧水；有时风大，点不着火。,ch,literature
沿途的树木只是吐出了点点嫩芽，偶尔可见一朵两朵的桃花，星星点点，倒也别有一番风味。 最引人注目的是那片油菜地，金黄的小花在阳光的照射下，犹如铺了一地的金子。,ch,literature
其实，人生何尝不是这样，年复一年，不知不觉已是人到中年了，回首走过的岁月，盘点人生的冷暖，我认为正如一首歌词中写到的一样：,ch,literature
上世纪五十年代，因为农村社会主义思想教育，一切与封建迷信有关的活动和宗教信仰都被禁止。,ch,literature
或许，花，是色的归宿；林，是鸟的归宿，而我，却终究不是他的归宿。 就让澄澈的心伴着月色，醉在这音乐弥漫的梦里。,ch,literature
我说马上就到。 才到桥下，路痴的我再打燕子电话问详细位置。 电话就是乐嫂接的，她说燕子受伤了，刚才可能太急了摔地上，然后给我好说了一番怎么走，一点脾气没有，很耐心地对路痴当起电话导航。,ch,literature
春天来了，寂寞的人不会在寂寞，只因为寂寞的人找到了寂寞的依托。 也不知道多久没看到劳燕分飞了，突然想起了白居易的《钱塘湖春行》：,ch,literature
有一段悲伤我一直一都陪着它，流年直到这场悲伤。 落幕天涯直到这场离别。 花开花落，时光这样陪伴着这惜意大地。,ch,literature
当这块土地上的人们都尝到了槐花的美味，槐树才笑吟吟、忙不迭地将绿叶披在裸露的枝柯上，打扮打扮，与其他花团锦簇的树木一起接受春风的抚爱，春雨的洗礼。,ch,literature
我欣赏屈原的爱国精神，更爱他离骚里的‘路漫漫其修远兮，吾将上下而求索’，这种前方的道路还很漫长，但将百折不挠，不遗余力地去追求和精神，很值得世人学习。,ch,literature
