"text","language","style"
"As surely as CDs followed vinyl, there was bound to be a successor to the DVD spinning around in research labs. Sex spam clogs summer in-boxes Summer is associated with romance and spammers are trying to cash in by bombarding inboxes with porn. AOL releases Netscape browser update Version 7.","en","news"
"\citing strong demand for its services. ARM to Buy Artisan Components for About \$913 Million (Update6) ARM Holdings Plc, whose chip designs are used in iPod digital music players, agreed to buy Artisan Components Inc. for about \$913 million. Oil Holds at \$47 as Iraq Resumes Exports Oil prices held just below the \$47 mark on Monday as Iraq resumed exports from both its northern and southern outlets after lengthy disruption,","en","news"
"completing a three-game sweep. Texas goes wild The Red Sox have company atop the wild-card standings. In Arlington, Texas, Laynce Nix homered and drove in three runs, including a tiebreaking sacrifice fly, and the Rangers beat the Tampa Bay Devil Rays, yesterday to sweep the three-game series. How's that for pressure?","en","news"
"marked by warnings by the judge for the US to speed up investigations. A strong typhoon lashed northern Taiwan on Tuesday, dumping heavy rain, grounding some flights and closing financial markets, schools and businesses across parts of the island. An Israeli cabinet minister hailed the French government #39;s stance on anti-Semitism Tuesday as Foreign Minister Silvan Shalom headed to Paris for talks on a growing spate of attacks on Europe #39;s largest Jewish community.","en","news"
"Bengie Molina had four hits, including\a three-run homer, as the Anaheim Angels completed a three-game\series sweep of the New York Yankees with a 4-3 win on Sunday. Cink Answers Skeptics With Emphatic Victory If anyone had questions about Stewart Cink being chosen for the Ryder Cup team, he answered them with authority Sunday at the NEC Invitational.","en","news"
"When it comes to Israel. At first glance it was just another prosaic headline. quot; #39;Militants #39; prevent resumption of work in the seaports, quot; Haaretz said. Eight terror suspects charged in UK British police have charged eight terrorist suspects with conspiring to commit murder and use radioactive materials, toxic gases,","en","news"
"the company says. Google Inc. 's hotly anticipated share listing appears set to launch as early as Wednesday. IBM rolls out midrange eServer i5 IBM is filling in the center of its Power 5-based eServer i5 lineup on Tuesday, unwrapping a four-way system aimed at midsize companies looking to consolidate a variety of business applications.","en","news"
"rallying the Florida Marlins past the Los Angeles Dodgers 6-4 Wednesday night. It was only Gagne's second blown save in 100 chances dating to Aug. Irish eyes WE stand on the brink of a historic agreement on Northern Ireland. (Depending on how fast events move today, by teatime we could be celebrating an established fact.","en","news"
"U. S. stocks pointed to a slightly  higher open on Monday as investors seek bargains and oil prices  stay below last week's record high of nearly \$50 a barrel. Election monitors work to build nations #39; trust One of the primary goals of modern society is to enhance a worldwide commitment to democracy.","en","news"
"Dick Cheney is one of the most\powerful vice presidents in U. S. history, regarded as a driving\force behind the Iraq war and the Bush administration's\industry-friendly energy policy. Singapore #39;s new PM delivers national day rally speech Singapore #39;s Prime Minister Lee Hsien Loong on Sunday night delivered his first National Day Rally speech since he was sworn in as the country #39;s third Prime Minister.","en","news"
"Objects, Interfaces and GUIDs A quick course in how some of the most esoteric aspects of COM work. Editor's Picks: The Best of our Web Services Coverage A guide to Computerworld's recent coverage of Web services and service-oriented architectures, including user applications, security issues and predictions. Fun With Web services!","en","news"
"However, the core rate of inflation rose a bit more than analysts had expected, fuelling Scotch whisky distiller Glenmorangie (UK: GMGA) said it #39;s in talks with potential acquirers after shareholders controlling over 50 percent of the company said they wanted to sell. Cognos buys Sweden #39;s Frango for US\$52.","en","news"
"US tanks  #39;encircle Najaf shrine #39; American tanks have reportedly encircled the Imam Ali shrine in the Iraqi city of Najaf, after intensively bombarding rebel positions overnight. Those behind the  quot;cold-blooded murder quot; of 22 people at the United Nations office in Baghdad one year ago must be held to account,","en","news"
"U. S. chain store sales rose in the\week ended December 4, as average sales were generally ahead of\last year, but customer counts were down, a report said on\Tuesday. Chavez #39;s victory The reaction by Venezuela #39;s opposition to the failed effort to recall President Hugo Chavez was disorganized and misguided.","en","news"
"yes, even Gateway (GTW ) are all pushing new products Nvidia to power next Sony console Sony Computer Entertainment Inc and Nvidia have announced they are working together on the GPU for SCEI #39;s next generation entertainment device. International Business Machines Corp. \(IBM. N) widened its lead last year in the U.","en","news"
"Singapore announces relaxation of rules on political expression Singapore #39;s new Prime Minister, Lee Hsien Loong, has announced a partial relaxation of rules on political expression. But, he warns race and religion will remain sensitive issues subject to restrictions. Twenty-five people were arrested in raids at Afghan slums on the outskirts of Islamabad on Sunday and illegal weapons were seized from them,","en","news"
"coach Bobby Bowden said Saturday. Matfield turns the Aussie tide A rugby nation lifted its head once more last night. The surprise was that it was South Africa, not Australia or New Zealand, who emerged into the light clutching the coveted Tri-Nations trophy. NL: Green Homers Lift Los Angeles Past Atlanta Shawn Green hit two home runs,","en","news"
"Japanese stocks rose for a third day, as Asahi Glass Co. and Nippon Mining Holdings Inc. raised their earnings forecasts, sparking optimism domestic economic growth will support profits. Google IPO fails to find results it sought A humbled Google Inc. makes its market debut on the Nasdaq exchange this morning after raising \$1.","en","news"
"The Arizona lake, about 110 miles northeast of Phoenix, is now just 30 percent full, local rangers say. Lan switch sales looking good for 2004 Despite a decline of two per cent in the second quarter of 2004, the global market for local area network (Lan) switches remains up 23 per cent year over year,","en","news"
"a swap that could make Europe #39;s biggest economy more competitive. Colombias main rebel group on Monday criticized a government proposal to swap jailed guerrillas for kidnapped politicians, soldiers and three American contractors, saying any deal should allow its freed comrades to return to the The United States dismissed as inappropriate North Korea's unusually strong personal attacks on President George W.","en","news"
"killing thousands. Snow storms isolated New Zealand's fourth biggest city of Dunedin on Monday, closing major roads, shutting schools and factories, and freezing newborn lambs. Swimming showdown Ian Thorpe and Michael Phelps will chase gold in the men's 200m freestyle on day three of the Olympics. In an upset as historic as it was inevitable,","en","news"
"with six grenades exploding. A militant group has released a video saying it kidnapped a missing journalist in Iraq and would kill him unless US forces left Najaf within 48 hours. The ruling party claimed victory Wednesday in special elections designed to clear the path for Pakistan's finance minister to be elevated to prime minister.","en","news"
"But Orlando Cabrera wants fans to believe this: For all the futile swings he has made in his two-week incarnation as a. Pronger opts out of World Cup Names Chris Pronger of the St. Louis Blues pulled out of the World Cup of Hockey yesterday with an undisclosed injury, and was replaced on the Canadian team by Jay Bouwmeester of the Florida Panthers.","en","news"
"If you #39;re using Windows XP, you might want to download the software patch and install it. Business travelers will be able to\surf the Web securely on long-distance flights by combining\services from Boeing Co. (BA. N) and iPass Inc. (IPAS. O), the\companies plan to announce on Monday. Update 1: Net Rivals Rise and Fall on Google IPO Rivals to Internet search giant Google Inc.","en","news"
"HBOS calls for bank tie-up probe HBOS asks the European Commission to look at Spanish bank BSCH's relationship with the Royal Bank of Scotland. news - research) shot up in Monday #39;s premarket session after the UK #39;s ARM Holdings (ARMHY: Nasdaq - news - research) announced it would buy the company for cash and stock that was worth nearly \$34 a share at Friday #39;s close","en","news"
"a federal appeals court on Monday found that Yahoo could not escape legal action in France for violating a French ban on the sale of Nazi-related items. The British team that built the space probe for Europe's doomed mission to Mars conceded Tuesday that any future ventures to the Red Planet should have better funding and detection systems for potential problems.","en","news"
"reversing the downward trend that set in with the recession in 2001. As XM Stock Recovered, Executives' Pay Modest Thanks to the SEC, shareholders now get a long-term picture of how their stock is doing, which helps in evaluating executive pay. Lucrative Cash Package Came as Fairchild Reported \$53. Steiner,","en","news"
"the company has announced. The consumer electronics gizmo\that offers many functions in a small package is what's\compelling back-to-school shoppers to open their wallets. The consumer electronics gizmo  that offers many functions in a small package is what's  compelling back-to-school shoppers to open their wallets. Some are born to rule, others to\ridicule,","en","news"
"It was just after 8 am Wednesday, and across the street from the downtown Hilton, hundreds of media waited for the ultimate Greek tragedy to reach its sad conclusion. When this whole Olympic thing started, the winner of its single event, a 210-yard sprint, would have his name used to identify the Games rather than the year.","en","news"
"bronze medallist in gymnastics mens individual all-around event, with the Court of One gamble Bears really had to take The Bears traded Marty Booker to Miami for Adewale Ogunleye because they had no choice but to do so. Talent levels being equal, a defensive end is more valuable than a wide receiver.","en","news"
"The call came on the eve of an Militants, Israeli Troops Battle in Gaza A period of relative calm in the Gaza Strip was broken by a nearly hour-long battle between Palestinian militants and Israeli troops that left at least one Israeli soldier and one militant dead. THE UNITED NATIONS The Campaign against Kofi The secretary general of the United Nations fights a war on many fronts in his crusade to bring human rights and peace to the world.","en","news"
"the New York Times said on Thursday, citing HBOS in talks to fund 8bn Abbey bid HBOS is said to be in talks with potential financial backers over how to fund an 8bn takeover bid for Abbey National in a move to break up a takeover plan from Spain #39;s Banco Santander Central Hispano.","en","news"
"Bengie Molina had four hits, including  a three-run homer, as the Anaheim Angels completed a three-game  series sweep of the New York Yankees with a 4-3 win on Sunday. Canuck player injured Minnesota Twins first baseman Justin Morneau of New Westminster, BC, was taken to a hospital for X-rays on his left hand after being hit by a pitch from Cleveland starter CC Sabathia in the sixth inning yesterday.","en","news"
"Lawyers leading a record-setting sex discrimination case against Wal-Mart Stores said on Tuesday they filed a lawsuit against Costco Wholesale Corp. (COST. O: Quote, Profile, Research), claiming the company kept women out of top. Nortel Networks Corp. investors predicted Tuesday the telecom equipment giant will again slash jobs when it reports long-overdue results this week,","en","news"
"carrying US crude to over \$49 a barrel, driven by escalating violence in Iraq and unabated fuel demand growth from China and India. Stocks Edge Higher As Oil Prices Fall A welcome slide in oil prices set off a relief rally on Wall Street Friday, with stocks posting a healthy advance as crude approached but then fell back from the \$50 a barrel mark.","en","news"
"Super Saturday Britain finally struck gold at the Athens Games. Germany lost two golds but won one more in equestrian. Swimming events concluded and track and field heated up on day eight. Arsenal win thriller, equal Notts record LONDON, AUGUST 22: Arsenal equalled Nottingham Forests 42-match unbeaten league record in heart-stopping style on Sunday when the Premier League champions roared back from 1-3 down to beat Middlesbrough 5-3 at Highbury.","en","news"
"to provide customer equipment for that company's Internet-based telephone service. Mods for Doom III out and aboot THE WRAPPER IS only just off Activision #39;s Doom III and there are already a list of mods and cheats for the game. The mods are already top hits at Gamespot, including one which makes it possible to shine a","en","news"
"Oracle Unveils Standalone Business Intelligence Product Oracle Corp. on Monday introduced a standalone business intelligence product that #39;s designed to address a large portion of an enterprise #39;s analytical requirements, including information access a companion to the Firefox Web browser. If you #39;re on a POP3 or IMAP email server,","en","news"
"Dustan Mohr allowed two runs to score when he dropped a fly ball in the 12th inning, and the New York Mets overcame a shaky return by Tom Glavine and a team-record six double plays to beat the San Francisco Giants 11-9 Saturday. Hewitt overcomes Ginepri to reach Washington final Australian Lleyton Hewitt eased into the final of the Washington Classic on Saturday with a 6-3 6-4 victory over fourth-seeded American Robby Ginepri.","en","news"
"Airfares to rise as cost of fuel reaches record Air passengers are set to pay for record oil prices as airlines move to increase ticket prices. Qantas said yesterday it would increase the fuel surcharge it includes in the cost of tickets and Air New Zealand is expected to follow.","en","news"
"too. On red planet of life, blue screens of death Evidence from busy rovers suggests one-time presence of water, but system reboots almost dried up the sea of data. Netgear, Vonage gear up for VoIP The companies team up to develop broadband telephony products due in time for the holidays,","en","news"
"profoundly breaching medical ethics and human rights, a bioethicist charges in The Lancet medical journal. The bombing that wrecked UN offices in Baghdad and killed 22 colleagues a year ago was agony for the United Nations, but terrorist threats won't deter it from helping the victims of conflict, Secretary General Kofi Annan said yesterday at a memorial.","en","news"
"acknowledging he broke the law and saying he accepts responsibility for his actions. A Saudi judge postponed the trial of three advocates seeking democratic overhauls yesterday after their supporters, in a rare show of public dissent, demonstrated for access and then protested loudly once allowed into court. As US troops edge closer,","en","news"
"such as performance promises made by vendors during the request for proposals process, said negotiation experts at an IBM Share conference. Netscape 7. which is based on Version 1. the most recent version of the Mozilla Internet application suite. Brief: SAP users warned of false support calls SAP AG is warning customers not to provide confidential information on the phone to people claiming to be company support staff.","en","news"
"upstaging defending champion Maurice Greene and other more illustrious rivals. Roundup: Colts receiver Walters might need surgery Indianapolis Colts wide receiver Troy Walters might need surgery on his broken right arm that he injured in Saturday #39;s night preseason game against the New York Jets. Graham Admits Sending THG Syringe to USADA Trevor Graham,","en","news"
"because 12, the home team that had come close. Humes Sits One Out With a showdown against preseason No. tailback Cedric Humes rested his sore ankle and sat out Tuesday's scrimmage. Sox's Guillen Hospitalized Chicago White Sox skipper Ozzie Guillen entered a Chicago hospital on Tuesday with symptoms that suggest kidney stones.","en","news"
"No matter what the advertisements and speeches say about Greece's modern, Western orientation, this country is still the domain of its decidedly traditional, ubiquitous state-sanctioned religion. Speaking over the Byzantine chants of a. Ginobili gives Argentina big lift at the buzzer Manu Ginobili's off-balance shot left his hand just a split-second before the final buzzer,","en","news"
"but won't ease the strain on soldiers still battling violent factions in Iraq and Afghanistan. Pair tell of 'Falconio' sighting Two witnesses tell an Australian court they saw UK backpacker Peter Falconio more than a week after he disappeared. Massachusetts Republicans, while supportive of President Bush's re-election, are mindful of the opportunity created should John Kerry beat him in November's election:","en","news"
"Yankees Are Powerless, and Stadium Was, Too The big scoreboards at Yankee Stadium went dark in the seventh inning Friday night, not that the Yankees were lighting them up, anyway. Dolphins Want Pay Back The Miami Dolphins have asked Ricky Williams to return \$8. Cink Leads Soaking NEC Leader Stewart Cink played eight holes Friday morning to polish off a first-round 7-under 63 at the NEC Invitational and was at 8 under when play was suspended.","en","news"
"The Value of Star Power Coca-Cola lets basketball star LeBron James create a new version of Powerade. Kroger Co. the top U. S. grocer, on  Tuesday posted a 29 percent rise in quarterly profit due to  cost controls, but price cuts to lure shoppers caused earnings  to miss Wall Street estimates and shares fell.","en","news"
"no matter how long it takes to find them, UN Secretary-General Kofi Annan said Thursday. Pakistani security forces are hunting a Libyan Al Qaeda leader whom senior intelligence officials see as a possible key to finding Osama bin Laden and others in the terrorist. Oil price hits new high on Iraq violence In the SINGAPORE story headlined  quot;Oil hits new high on Iraq violence quot; please read in the 13th paragraph.","en","news"
"the National League for Democracy (NLD) members have continued the signature campaign with increased momentum calling for the release of all political prisoners including NLD leaders Daw. The United Nations World Food Programme (WFP) is gearing up for the most critical stage yet of its operation to deliver food assistance to hundreds of thousands of people affected by conflict in the Darfur region of western Sudan.","en","news"
"said Monday that neither Russian pulp magnate Boris Zingarevich nor his son Anton had invested money in the fund. Hungary #39;s Fazekas breaks Olympic record to win discus gold Hungary #39;s Robert Fazekas won the discus with an Olympic-record toss of 232 feet, beating the past two gold medalists. McMann loses in finals as US women #39;s wrestlers settle for two &lt;b&gt;.","en","news"
"IPO thrusts Google into new direction There #39;s the multibillion-dollar auction that snubs Wall Street #39;s powerful investment banks. There #39;s the IPO manifesto with the pledge to change the world. Overtime changes create potential minefield Labor unions say 6 million workers could lose overtime pay when a redefinition of overtime regulations -he most sweeping change to wage-and-hour laws in half a century  -es effect tomorrow.","en","news"
"Activists on both sides set off huge firecrackers and played recorded bugle songs to wake voters hours before dawn. Increasing numbers of National Guard and Reserve troops who have returned from war in Iraq and Afghanistan are encountering new battles with their civilian employers at home. Jobs were eliminated, benefits reduced and promotions forgotten.","en","news"
"Aaron Peirsol was awarded gold in the men #39;s 200 meters backstroke at the Athens Olympics on Thursday after winning an appeal against his disqualification then surviving a protest from the British and Austrian teams. Pittsburgh Steelers starting guard Kendall Simmons is expected to miss the entire 2004 season after apparently suffering a torn anterior cruciate ligament in his right knee.","en","news"
"S. recovery. Upbeat comments on  the U. S. economy from central bankers Robert McTeer and Ben  Bernanke on Monday bolstered the greenback across the board, lifting it a two-week high against the euro and a one-week high  against the yen in early trade. Burma List 'shames' UK companies Rolls-Royce and Lloyd's of London are among the 39 UK companies which have been added to the Burma Campaign's annual 'Dirty List'.","en","news"
"but the cheaper crude sent bond and gold prices lower. Toy firm enjoys return to profit Toys R Us has returned to profit in its second quarter only weeks after revealing that it could sell its core toy business. Contentious and confusing federal rules governing overtime pay went into effect Monday,","en","news"
"British police charged eight terrorist suspects Tuesday of conspiring to commit murder and use radioactive materials, toxic gases, chemicals or explosives to cause ""fear or injury"" in a case involving an alleged top al-Qaida operative at the center of a U. S. terror alert this month. Iraq's radical cleric Moqtada  al-Sadr refused on Tuesday to meet a delegation of Iraqi  political and religious leaders who want him to call off his  uprising in the holy city of Najaf and other areas.","en","news"
"appealing to the guerrillas not to undermine the Island's Norwegian-led peace bid. Israeli soldiers shot and killed two\Palestinian militants near a Jewish settlement in the Gaza\Strip on Tuesday, Palestinian and Israeli sources said. Israeli Prime Minister Ariel Sharon  has approved building tenders for 1, political sources said on Tuesday. Jonathan Keith Idema,","en","news"
"But where to start? DaimlerChrysler said it raised  more than \$900 million by selling its 10. Ltd. on Monday, a remnant of its dented  ambitions to build a global carmaking empire. The Internet Is Calling Web phone service is exploding. And maverick Jeffrey Citron lit the industry's fuse A Stereo with a Brain You can train Bose's new system to play songs you like.","en","news"
"increased shipments to tankers for the first time in two weeks. Experts in corporate governance score Google at bottom of scale CHICAGO _ Google Inc. #39;s initial public offering may have captured investors #39; fancy, but a leading proxy voting advisory service says its corporate governance leaves a lot to be desired.","en","news"
"Pope John Paul II warned in a statement released Sunday that humanity #39;s speedy progress in science and technology risks overlooking moral values, citing with particular concern experiments in human cloning. Consumers Say Apple Should Share The vast majority of consumers are unaware that an Apple iPod digital music player only plays proprietary iTunes files,","en","news"
"W. Va. complete the trio from last year's championship that was won by Nick Flanagan of Australia. Spain's Pau Gasol got the better of  China's Yao Ming in Olympic basketball's own clash of the  giants Sunday. British Open champion Todd  Hamilton made the first significant move in the U. S.","en","news"
"Switzerland #39;s second-biggest bank, plans to combine its Credit Suisse First Boston (CSFB) securities unit with its banking business in the next two years to boost earnings. The Investment Column: BHP buoyed by China recovery Like the big oil companies, the world #39;s mining majors are experiencing an embarrassment of riches due to very high commodity prices.","en","news"
"Vote for Bush. The people crammed into a\meeting room at the Providence Convention Center were\contemplating a long visit to an exotic land. They wanted to\know about the shape of the mountains and what the weather\would be like. They asked if the natives would be approachable. The people crammed into a  meeting room at the Providence Convention Center were  contemplating a long visit to an exotic land.","en","news"
"state television reported, giving rare publicity to one of his appearances. More than a thousand Palestinian prisoners went on a hunger strike to press for better conditions, but Israel responded by tightening inmate restrictions, and a Cabinet minister said he wouldn't care if they starved to death. About 1, In a bold gambit worthy of the chess  champion he once was,","en","news"
"Nielsen/Netratings reports that in July, cable, or other fast connections, up dramatically from 38 percent in. Xbox to Stop Making Some Sports Games Microsoft Corp. 's Xbox video game business will lay off 76 workers and stop making some sports games, the company said. Microsoft Corp. (MSFT. O) has closed\a studio operation that made some of its sports video games,","en","news"
"Yes, the original iPod debuted as a Mac-only peripheral, and iTunes for Windows appeared even later  #151; but Apple offered complete support for Windows relatively quickly. The iPod and iTunes are fully compatible with your existing CD and MP3 music collections. #148; Aug 20 Microsoft Corp. 's decision to release a major upgrade for its flagship operating system in the same month that hundreds of thousands of students are reporting to college campuses across the nation is causing a major headache for the higher education community.","en","news"
"Microsoft #39;s multicultural missteps Microsoft #39;s lack of multicultural savvy cost the Redmond, Wash. behemoth millions of dollars, according to a company executive. News: Windows Upgrade Causing Campus Headaches Microsoft Corp. 's decision to release a major upgrade for its flagship operating system in the same month that hundreds of thousands of students are\reporting to college campuses across the nation is causing a major headache for the higher education community.","en","news"
"ERTS) has another hit on its hands. Madden NFL 2005 was the top-selling game its first week on the market. Austria backs away from privatization VIENNA Austria backed away from a full privatization of its top telecommunications company after merger talks with Swisscom failed. Amazon to purchase Chinese on-line retailer Amazon.","en","news"
"a European Union newcomer, was favorable with growth expected to strengthen. Oil prices rose close to a record high  on Tuesday on U. S. economic data showing that inflationary  pressure was held in check in July and ahead of weekly  inventory due out on Wednesday and forecast to show a draw in  crude stocks.","en","news"
"from online banking to viewing movies online. Google Shares Gain in Market Debut Shares of Google Inc. made their market debut on Thursday and quickly traded up 19 percent at \$101. The Web search company #39;s initial public offering priced at \$85 Online hits climb the charts as radio embraces the internet age THE online music generation will become the legitimate test of the top 20 chart toppers next week when Virgin and BBC Radio One launch shows featuring tracks downloaded from the internet.","en","news"
"Sen. Edward Kennedy, D-Mass. says he had a close encounter with the lists when trying to take the U. S. Airways shuttle out of Washington to Boston. The ticket agent wouldn't let him on the plane. His name was on the list in error. Police arrested a man in central England  on Thursday under anti-terrorism laws.","en","news"
"zoo officials said on\Tuesday. Novell bundles JBoss app server Novell Inc. earlier this month bundled the open-source, J2EE-compliant JBoss Application Server with its SUSE Linux Enterprise Server 9, giving application developers a built-in deployment option. XP security update delayed MICROSOFT has delayed automated distribution of a major security upgrade to its Windows XP Professional operating system,","en","news"
"protesting against the massacre of at least 160 Congolese Tutsis at a UN refugee camp in the west of the country. Putin questions Iraqi poll plan Russian leader Vladimir Putin voices doubts over plans to hold elections in Iraq next month. Palestinians and Israelis have agreed in  principle to proposals aiming to end their conflict,","en","news"
"Peres calls for early general election The leader of the opposition Labour party in Israel, Shimon Peres, has called for an early general election. Kathmandu hit by  #39;rebel #39; blasts Suspected Maoist rebels in Nepal have set off two bombs in Kathmandu, on the third day of a blockade of the capital.","en","news"
"quot; the latest version of Electronic Arts Inc. #39;s ERTS. O pro football video game franchise, sold more than 1. the company said on Thursday, citing internal figures. China college for Internet game industry A college to provide training for the Internet games industry has been opened in Beijing. Xinhua,","en","news"
"yesterday in San Francisco. NL notables  Kirk Rueter of the Giants pitched seven innings of five-hit ball, his longest outing since May 7. Larry Walker hit his second grand slam in five days for the Cardinals. Shortstop Jerry Gil became the 48th player to suit up for the Diamondbacks, a club record.","en","news"
"Hokies-USC Sold Out The last Black Coaches Association Football Classic, matching defending co-national champion Southern California and Virginia Tech on Saturday at FedEx Field, is sold out. Ramsey Still in Fight Patrick Ramsey's last chance to win the starting quarterback job may be Friday in St. Louis, but head coach Joe Gibbs is not tipping his hand.","en","news"
"Nallen Loses in Playoff TUCSON, Ariz. (ussid) Former University of Arizona men #39;s golfer Chris Nallen lost in 19 holes in the semifinals of match play at the 2004 United States Amateur Championship Saturday at Winged Foot Golf Club in Mamaroneck, NY. Rolen #39;s 31st HR gives Cards 3-0 lead Despite piling up impressive offensive numbers,","en","news"
"With recorders and cameras rolling, Adewale Ogunleye gave the obligatory pronunciation of his name on his first day with the Chicago Bears. ""People's power"" stopped a gymnastics  final when judges' scoring destroyed Russian Alexei Nemov's  Olympic medal hopes on Monday, while Briton Kelly Holmes  shattered Maria Mutola's dream of consecutive 800 meters  titles.","en","news"
"He was writing during the Cold War when the sports arena became a substitute battlefield between the West and East. Wilkinson to raise the bar Sir Clive Woodward yesterday joined the chorus of acclaim that greeted Jonny Wilkinson #39;s return to action on Tuesday night after eight months on the sidelines with a neck injury.","en","news"
"Is Applied Materials Losing Momentum? Despite a strong third-quarter performance from Applied Materials (Nasdaq: AMAT), a weaker fourth-quarter outlook has the chip equipment maker #39;s shares treading water today. McDonald #39;s to use cashless payment system TORONTO, Aug. a new  quot;contactless quot; payment option utilizing radio frequency technology at select McDonald #39;s restaurants in the United States.","en","news"
"China: Deadly Bird Flu Strain Found in Pigs Chinese scientists say they have discovered a deadly strain of the bird flu virus in pigs. Speaking at an international conference on avian flu and SARS in Beijing Friday, Chinese animal research facility official, Chen Hualan said the deadly H5N1 virus. Korea #39;s tortured reckoning with collaborators It has only just begun and already South Korea #39;s program of historical reckoning of the often brutal Japanese occupation and colonization has produced its first victim.","en","news"
"Kyle Martino has earned Major League Soccer #39;s Player of the Week honor for Week 21 of the 2004 season. Judges were in the firing line at the  Athens Games Tuesday after angry gymnastics fans mutinied and  Russia drafted a fierce protest to Olympics bosses. Bonderman goes blank, shuts out Sox The Detroit Tigers #39; young right-hander has been going through a rough stretch.","en","news"
"Professor Raj Reddy, an Indian researcher in artificial intelligence and a professor at Carnegie Mellon University. Has designed a wirelessly networked personal computer worth just 250 US dollars intended for the four billion people around the. That Special Underwater Glow any coral colonies have a nice healthy glow about them,","en","news"
"the military said Saturday. Hutu killers  #39;ready for international court #39; The Hutu rebel movement which claims responsibility for last week #39;s massacre of Congolese Tutsis at a refugee camp in Burundi says, unrepentantly, it is ready to appear before an international tribunal. the cover of style bible American Vogue.","en","news"
"The Burundian army said on Tuesday it\might cross into neighboring Congo to pursue rebels and militia\it blames for massacring 160 Congolese Tutsi refugees at a camp\in western Burundi. Wall Street was set for a steady start\on Tuesday as crude oil prices eased, with results from chip\group Applied Materials (AMAT. O) and inflation data a focus,","en","news"
"losing to Tomas Berdych of the Czech Republic, Twenty months after her teammates helped save her life when her heart stopped, Kayla Burt said Tuesday she plans to again play basketball for Washington in the 2004-05 season. Greeks leave hospital to face music Kostas Kederis and Ekaterini Thanou, the Greek sprinters who,","en","news"
"Olympics: New Doping Scandal, Judging Scandals at Games Japan #39;s Mizuki Nogushi won the first Olympic marathon raced from the historic site in 108 years on Sunday, but for Britain the race turned into heartbreak as its top runner quit in tears. Khorkina Bitter at All-Around Defeat Svetlana Khorkina, who was second to American Carly Patterson in the women #39;s all-around gymnastics competition,","en","news"
"but SimCity kept crashing. They reported this to the Windows\developers, who disassembled SimCity, stepped through it in a debugger, found\the bug, and added special code that checked if SimCity was running, and if it\did. \\ Microsoft, IE and Bloat \\Zawodny  threads off of Scoble  on the IE issue: \\""I have to say,","en","news"
"Olympics: Marathon saps the toughest The gruelling trudge from Marathon to Athens killed a man, or so the legend goes. Yesterday, it trampled the spirit of women who dared to attempt it in the heat of Athens. August 23 (Sports Network) - A pair of pitchers that rank in the top 10 in the Major Leagues in ERA face-off this evening,","en","news"
"Faster Wireless Networking Protocol Proposed The WWiSE proposal builds on the existing and globally adopted 20MHz channel format of the tens of millions of Wi-Fi devices already in use. Its proposal is a second, competing standard that seeks to speed up wireless networks with. A week after shaking up its enterprise hardware business following a poor showing last quarter,","en","news"
"with a 6-4, In Greece, an Inside Track for Some Costas #39; nerves are on edge. It #39;s 10: and he can #39;t get his usual frappe, a coffee-and-milk concoction that #39;s one of Greece #39;s most popular picker-uppers. Twenty-five-year-old Costas is working at the cafe in the Olympic Village international zone for.","en","news"
"Dorsey Levens has found\employment for the 2004 season after the veteran running back\signed a one-year contract with the Philadelphia Eagles on\Monday. The Stanley Cup spent Sunday night in luggage limbo. The United States softball team came  into Athens on a simple mission -- take home their third  straight gold medal or call the trip to the Olympics a failure.","en","news"
"a\working day, as shocked Bangladeshis woke up to the aftermath\of grenade blasts that killed at least 17 people. Military helicopters provided air\cover to vehicles ferrying crucial supplies to the Nepali\capital on Sunday, as a blockade called by Maoist rebels\stretched into its fifth day, a senior army officer said. Pakistani Prime Minister Chaudhry Shujaat Hussain played down accusations by India's ruling party that Islamabad had not stopped militants from infiltrating Indian-controlled Kashmir.","en","news"
"mandated to\protect observers monitoring a shaky cease-fire between the\Sudanese government and rebels in the remote western region. Rwandan troops arrived in  Darfur Sunday as the first foreign force there, mandated to  protect observers monitoring a shaky cease-fire between the  Sudanese government and rebels in the remote western region. U. S.","en","news"
"The violence in Sudan #39;s western province of Darfur, where more than 30, is widely portrayed as an ethnic-cleansing campaign by Arab militias. Typhoon leaves 18 missing or dead in Japan, South Korea The casualty toll from a typhoon that has lashed South Korea and Japan this week has reached at least 18 dead or missing.","en","news"
"Opponents Bush and Kerry appear in fake news reports, multimedia presentations and artwork. P2P Networks Not Responsible for Copyright Whilst acknowledging that copyright infringements do happen on P2P networks, the 9th Circuit Court of Appeals in San Francisco has ruled that P2P network owners and software developers can #39;t be held responsible for them.","en","news"
"and who have exhausted every other method of finding companionship, comes the Virtual Girlfriend. Now watch security solutions outsourcing Houston: After HR, Finance and Accounting and supply chain Management, large corporations and government agencies are turning to outside contractors for security. Microsoft Quits a U. N. Standards Group Microsoft withdrew from a United Nations software standards group for commerce,","en","news"
"CU #39;s Bloom Denied Request University of Colorado wide receiver Jeremy Bloom has lost his bid to continue playing college football while accepting endorsements to support his professional skiing career. Men #39;s Singles: Interview with JUAN CARLOS FERRERO (ESP) Q. It #39;s a slow road back, isn #39;t it? You #39;ve had the illness and injury problems earlier in this year.","en","news"
"Khan guarantees medal British lightweight Amir Khan beats South Korean Baik Jong-sub to secure at least a bronze medal. Holmes on course for double Britain's Kelly Holmes stays on track for a medal double as she qualifies for  the 1500m semi-finals. Holly McPeak finally won the Olympics medal that has eluded her for so long,","en","news"
