"text","language","style"
"好吧，有些羡慕的，但是我总能想办法找到一块地方滑一滑。 ”不时的捂脸卖萌逗笑，完全没有了冰上名将的气势，更像一个向大家撒娇的小孩。","ch","news"
"当笔者提出参观一下他的作品时，“老孙”欣然应允。 走进地下防潮层的一瞬间，笔者被怔住了，只见约150多条规格不一、颜色各异的龙身整齐的摆放在木架上，地上也规整摆放着若干雕刻精致的龙头和龙尾，有一年轻小伙子正在熟练地画着龙身纹路。","ch","news"
"所以说“苏湖熟，天下足”。 这两条河对于汴京的社会生活具有很重要的作用。 地图上汴河居北，处上位，故称上河。","ch","news"
"来自北京高校的中国大一、大二学生与在华留学生通过对方的语言展开会话交流，结识学习中的新伙伴。","ch","news"
"“进入三季度，公司销售额和订单量都出现高增长。 销售额稳定在300多万元，还签订了一个400多万元的订单，是公司成立以来最大的单子。","ch","news"
"另一方面，中央政府并不希望楼市崩盘。 从近期官方媒体和一些幕僚的表态看，目前当局认为本轮楼市调整是一次正常的市场波动，并不会崩盘。","ch","news"
"它致立于引领城市金融行业运行、增强区域竞争实力，再创城市价值。 ”在推介会现场，一共签订了6个项目，包括：廊坊开发区管委会与村镇银行项目投资方签署投资协议，项目计划总投资5亿元人民币；","ch","news"
"” 明道帅气捞金&nbsp;自爆择偶标准&#34;善良孝顺排第一&#34; 明道帅气捞金&nbsp;自爆择偶标准&#34;善良孝顺排第一&#34; 明道帅气捞金&nbsp;自爆择偶标准&#34;善良孝顺排第一&#34; 明道帅气捞金&nbsp;自爆择偶标准&#34;善良孝顺排第一&#34;","ch","news"
"同日，通化市七届人大常委会第十次会议决定任命乔恒为通化市副市长、代市长，决定接受田玉林辞去通化市市长的请求，并报市第七届人民代表大会第三次会议备案。","ch","news"
"”他还指出，除采购新舰艇之外，海军还将强化其陆战队，并为所有负责里海安全的部队组建统指挥结构。","ch","news"
"1992年10月，党的十四大提出建立社会主义市场经济体制，确立社会主义市场经济体制的改革目标。 1993年3月29日，全国人大八届一次会议通过宪法修正案，“社会主义市场经济”的内容正式写进国家《宪法》。","ch","news"
"在波黑球员听来，新西兰的主裁判奥莱利在库亚巴潘塔纳尔体育场吹响的终场哨音格外凄厉断魂，这支首次出现在世界杯决赛圈的球队，晋级之路在6月21日晚梦碎于尼日利亚队脚下。","ch","news"
"“我们希望为个人资产300万以上的高净值人群提供一站式综合的财富管理服务，资产配置方案的规划与解决能力是我们的优势，依托这种能力，最大限度的增强客户的忠诚度与粘性。","ch","news"
"底事昆仑倾砥柱，九地黄流乱注，聚万落千村狐兔？ 天意从来高难问，况人情老易悲难诉。 更南浦，送君去！","ch","news"
"我当时不愿去，倒并不是我已经嗅出了点什么，想故意推脱，只是不喜欢去《北京日报》，拖延其事，碰巧就错过了北京市委被迫仓促应战的这些准备。","ch","news"
"从目前走势来看，10月19日国内成品油零售限价将迎来年内最大涨幅，预计幅度超过280元／吨，而国际原油的不断上涨，也成就了国内成品油批发价一波“高涨”行情。","ch","news"
"蓝皮书数据显示，长三角三省市体育产业起步早、发展快，目前占全国体育产业增加值比重超过30％。 江苏2013年体育产业增加值为626.11亿元，浙江2012年体育产业增加值达到279.29亿元，上海2011年体育产业增加值为112.42亿元，三省市体育产业GDP占比近年来一直呈上升趋势。","ch","news"
"不过，对于周杰伦歌曲进教材，赞成的声音虽然微弱，但同样弥足珍贵，他们认为，中小学生喜欢周杰伦超过鲁迅的文字倒有可能，让教材接点地气，让教材多点娱乐因素，让教材里的人物不太陌生，这不是坏事。","ch","news"
"开展“反驳歪理”和讨论辨析等活动，在思想交锋中拉直官兵心中问号，进一步坚定实现“强警梦”的信心和决心。","ch","news"
"紧接着，从2011年时任俄罗斯总理普京访华所说的“谈判接近终点”，到2012年俄气“协议即将达成”，再到2013年和2014年两次“年底前达成协议”的表态，都曾让业内人士一度兴奋。","ch","news"
"”这样的结果还引起了影子内阁大学部长利亚姆·伯恩（Liam Byrne）的担忧，他警告说：“英国的对手并没有坐以待毙，而是在抓紧赶上来，我们似乎进入了一个错误的方向，整个国家大学的环境显得萎靡不振。","ch","news"
"马拉多纳的暴脾气果然名不虚传，阿根廷足协主席说他是“扫把星”，他则回应对方是“可怜的蠢蛋”，并配以一记中指。","ch","news"
"但随着时代的改变，医学进步、信息社会的发展，英国医疗系统面对的挑战也在变化。 人口老龄化、治疗成本不断增加等令医疗服务供不应求。","ch","news"
"但奥马尔的另一个朋友萨利尼却很坚持，“我还会去那里看球，除非经营者不让我去，或者他把我轰出来。","ch","news"
"根据这份声明，除了这三个新增名额，科威特人法赫德的国际足联理事任期将于明年到期，这次大会也将选出他的继任者。","ch","news"
"有的不敢干，怕担当，觉得多干一事多一份责任，少干一事少一份风险。 三、对继续深化行政体制改革的建议与会专家按照党的十八届三中全会精神和今年《政府工作报告》的部署，就下一步深化行政体制改革提出了建议。","ch","news"
"中国队派出９名女选手参赛，其中许安琪、秦雪和孙一文止步３２强，孙玉洁晋级八强但在四分之一决赛中以１４：１５惜败于俄罗斯选手洛古诺娃，最终名列第五位。","ch","news"
"原标题：惩防并重是个好主意（海西时评）“给钱！ 不给钱就扒光你的衣服！ ”几个小女生晃着烟头威胁同校的一名学生。","ch","news"
"1976年，米哈尔科夫的第二部故事片《爱情的奴隶》扬名国际。 他借此片获得了德黑兰电影节最佳导演奖。","ch","news"
"1993年11月至1998年3月，新疆维吾尔自治区党委组织部知识分子工作处处长； 1998年3月至1999年10月，新疆维吾尔自治区党委组织部部务委员(副厅级)(1997年9月至1999年7月，新疆大学政治经济学专业研究生课程进修班学习，获经济学硕士学位)；","ch","news"
"另外一名学生家长见状，赶来帮助刘先生解围。 刘先生随后又将皮包转给这名学生家长。 几名打人者又转向那名学生家长。","ch","news"
"如果比利时顺利夺冠，自己将剃掉标志性的“爆炸头”。 世界杯小组赛首轮对阵阿尔及利亚队时，蘀补登场的费莱尼头球扳平比分，比利时队也最终以２：１战胜对手。","ch","news"
"(七)完善企业为主体的产业技术创新机制市场导向明确的科技项目由企业牵头、政府引导、联合高等学校和科研院所实施。","ch","news"
"据民政部网站消息，6月18日下午，部分地区出现强降雨天气，其中16－19时岷县茶埠镇最大降水量达43.2毫米，引发洪涝灾害。","ch","news"
"7、Skully安全帽一家安全帽公司 Skully打造了一顶全新的智慧型Skully安全帽，使得边骑车边用手机，不再危险。 Skully采取了全罩式安全帽设计，在安全帽的后方有安装一个视讯镜头是其最大的特色。","ch","news"
"《纪录》强调，美国必须就其监听行动作出解释，必须停止这种严重侵犯人权的行为，停止在全球网络空间制造紧张和敌意。","ch","news"
"颇受宠爱的演艺圈 “大笑姑婆”杨千嬅与台湾气质偶像“忧郁男神”周渝民倾情加盟由杜琪峰执导都市爱情喜剧《单身男女2》，在第一部原班人马高圆圆、古天乐、吴彦祖的基础之上阵容豪华升级，使之人物关系更加错综复杂，故事情节更加丰富精彩。","ch","news"
"普兰德利要为自己的保守战术买单，蓝衣军团要为轻视对手付出代价。 哥斯达黎加不但将英格兰从死缓改判死刑，更一手制造最后一轮的生死大战：乌拉圭VS意大利，去死拼第二个出线名额吧！","ch","news"
"郭川驾驶帆船于北京时间10月19日5时24分11秒从旧金山金门大桥出发，以上海金山为目的地，进行单人不间断跨太平洋创纪录航行。","ch","news"
"在训练前的新闻发布会上，国足主帅佩兰表示这场热身赛的目标一是要巩固国足的世界排名，以保障世预赛抽签的有利位置，二是要考察新队员丰富技战术打法。","ch","news"
"有些老师平时也懂得怎样教好常态的语文课，然而一到公开课，一有领导来听课，就本末倒置，忽视了课堂上的学生，只关注听课者的反应和评价，没有让学生真正成为课堂主体，没有让课堂体现“真读、真说、真写、真对话”。","ch","news"
"至此，四名中国选手全部在法网首轮落败。 罗兰·加洛斯球场上空乌云密布，天气阴冷。 李娜走进赛场时表情凝重阴郁。","ch","news"
"其中，会议决定任命杨勤荣为大同市人民政府副市长、张渊启为大同市城乡规划局局长； 决定免去靳瑞林大同市人民政府副市长职务。","ch","news"
"周迎春建议，工作再忙，醒来后最好睁眼躺在床上，想想一天的计划，让正在“休息”的肌肉和血液慢慢“清醒”。","ch","news"
"为切实保证科学性和实效性，该站的心理服务小分队通过组织官兵座谈、开展心理测查、亲切引导等方式，让官兵说，听官兵说，初步掌握了官兵的性格特点和总体心理健康状况。","ch","news"
"此时，勒夫准备换上队中唯一一位正牌中锋克洛泽，这个选择在赛后看来绝对是他本场做出的最正确决定。","ch","news"
"本周，华北黄淮白天天气晴朗，光照充足，紫外线辐射强且格外炎热，外出需注意防晒防暑。 对于农民朋友，此轮高温天气利于冬小麦灌浆成熟、春播作物生长及夏收工作的顺利开展，但部分地区需防气温过高可能引发的干热风。","ch","news"
"埃及地区战略研究中心是埃重要智库之一，其研究领域主要集中于中东地区政治与安全、国际关系等方面。","ch","news"
"第四，在目前中国经济发展方式正处于转型的时期，北京、天津和河北是转型最迫切的地方。 该区域是近年来PM2.5和大气污染最严重的区域，是中国转变经济发展方式、治理大气污染最难啃的硬骨头地区。","ch","news"
"“历史上只有一个哈维，国家队曾经的荣耀很大一部分都归功于他。 ”卡索拉说，“他是名伟大的球员。 他还是国家队的一部分。","ch","news"
"令我们感到关切的是，日方不仅在国内加快推动解禁集体自卫权，而且在国际上和周边不断制造对立紧张，刻意渲染所谓地区威胁，目的很明显，就是要为其推动修宪扩军做铺垫，找借口。","ch","news"
"2014 年，英特尔更是推出全新的计算平台英特尔 Edison，将电脑元件浓缩在一个 SD 卡大小的空间里，为创客打造了开发利器，以帮助更多创客加速实现其“创新梦”。","ch","news"
"在18日的训练前，球队全员为遇难者默哀一分钟，并表示将竭尽全力争取胜利以告慰逝者。 当天，尼日利亚队在坎皮纳斯（圣保罗附近的小城）体育场进行备战训练。","ch","news"
"纳达尔和贝达斯科的上次交锋是在2012年的马德里，当时获胜的也是贝达斯科。 纳达尔对贝达斯科的总战绩仍以12：2遥遥领先，可是这次的比赛他输得没什么脾气。","ch","news"
"第二，人才要培养好，现在足球所缺的人才是全方位的，比如高级经理人才，高级管理人才，高级经纪人，还有教练、运动员等，我一直期待中国能出现一个高级培训机构，能为中国足球培养更多的人才。","ch","news"
"到新中国成立100年时建成富强民主文明和谐的社会主义现代化国家的目标一定能实现！ 1921－2020：一个总能把目标化为行动的政党，是蓬勃而青春的。","ch","news"
"该报道描述称，当时有些蝴蝶还在颤抖，“看到此景，现场的小孩被吓得哇哇大哭。 ”报道一出，引来骂声一片。","ch","news"
"政府免费为比赛提供场地，同时当地足协抽调运动员义务进校园普及足球运动。 值得一提的是，在２０１５年获得中乙联赛资格的内蒙古包头市南郊联社足球队在此之前就是一支靠企业赞助和个人力量组织起来的业余球队。","ch","news"
"西藏自治区体育局副局长尼玛次仁说，这次登山者未经注册就前往攀登系“偷登行为”，属于“自杀式登山”。","ch","news"
"据悉，此次选举期间，除埃及本国组织1.6万多名法官分赴各地对选举进行全程监督外，多个国际组织也派出了观察团。","ch","news"
"两年后，他率领国际船队驾驶超级三体船成功创造了北冰洋（东北航线）不间断航行的世界纪录。 （完）","ch","news"
"”贺炜则称范加尔的变阵让荷兰恢复神气，“范加尔研究的这套532打西班牙是有效的，但打澳大利亚是无效的，于是他变阵433，结果433让荷兰恢复了神气。","ch","news"
"二.当前民族高校党建工作所面临的形势（一）国际形势复杂目前，国际政治形势的动荡不安，经济形势的复杂多变，各国之间的合作与冲突充满着变数，这些很大程度上影响我国政治、经济、文化各方面的发展。","ch","news"
"整场比赛，通过他们的控制，让韩国队的进攻非常好看。 ”反观这次韩国对俄罗斯的技术，邵佳一认为，韩国主教练洪明甫在球员时代就是一个非常稳重、非常聪明的球员，他的球队也踢出了他的味道，非常有智慧性，而且在控制节奏方面做得很好。","ch","news"
"” 向警方交代儿子被他扔江中起初，郑林并不说自己所在的位置，妻子无奈以死相逼，他才说出了地点。","ch","news"
"主要社会兼职：中国电影家协会会员、中国版权协会理事、中国知识产权法学研究会理事、中国高校科技法学会理事、教育部人文社会科学研究项目评审专家、文化部国家社会科学基金艺术学项目评审专家、国家知识产权战略专家库成员。","ch","news"
"感谢并欢迎广大网友对陇南工作给予监督、批评和建议！ 陇南市委市政府督查考核办公室 2014年5月23日【网民留言】尊敬的省长您好！","ch","news"
"他说：“这是场艰苦的比赛，伊朗队表现很棒。 当梅西最后一击无人能挡。 即使两个守门员站在那里也挡不住。","ch","news"
"新华社上海3月25日体育专电（记者徐征朱翃）在2015年花样滑冰世锦赛双人滑短节目之后，庞清和佟健名列第二。","ch","news"
"杰拉姆则更像是一个传统意义上的德国人，踏实、内敛、低调而严谨自律。 场上的普林斯能踢多个位置，但更喜欢参与进攻；","ch","news"
"新车适合第一次买车的消费群体，也适合一般家庭使用。 相比老款，新款卡罗拉轴距加长了100mm，后排乘坐空间舒适，没有压迫感。","ch","news"
"首届WCA世界电子竞技大赛于去年10月在宁夏银川市开赛，当时有来自中国、俄罗斯、日本、菲律宾等29个国家和地区的3300余名选手前来参赛。","ch","news"
"舒缓的旋律，贴心的歌词诉说着岁月流转中的种种故事，“门前老树长新芽，院里枯木又开花，半生存了好多话，藏进了满头白发。","ch","news"
"日本中场大将、效力于AC米兰的本田圭佑日前表示，日本想要赢球的关键在于把球控好。 首轮与科特迪瓦队交锋，本田圭佑的进球帮助日本队先下一城，但下半场对方球星德罗巴蘀补登场，倍受鼓舞的科特迪瓦队在4分钟内连入两球，最终逆转取胜。","ch","news"
"新华社福州３月２７日体育专电（记者刘旸、陈旺）２０１６年里约奥运会射箭项目选拔赛２７日在福建莆田开赛，来自全国１０１名男、女运动员将竞争奥运会参赛资格。","ch","news"
"记者：目前来看，互联网金融对于传统金融的冲击，主要体现在三个环节：支付、信贷、理财。 您是怎么看这种冲击的？","ch","news"
"2011年11月20日起，开始担任中国达人秀第三季评委； 2012年4月30日起，开始担任江苏卫视《脱颖而出》评委。 就在名嘴们纷纷告别的时候，最早退出央视荧屏的主持界一姐倪萍，却出人意料地选择了回归，以55岁“高龄”站上了央视大型公益节目《等着我》的舞台。","ch","news"
"野雪试图在他的亚麻布上穿越生活的“障”，表达于心灵的无穷大。 生活中的野雪是一个自然主义者 ，一个诗人、画家、佛教徒，一个勤于思考的人，一个不断被精神深层的痛苦所折磨的艺术家。","ch","news"
"进一步整顿医疗秩序，打击非法行医。 落实医疗卫生行风建设“九不准”，严格规范诊疗服务行为，纠正诊疗服务中的不正之风，严肃查处收受“红包”、回扣和过度医疗等行为。","ch","news"
"成都商报记者在广汉三星堆博物馆看到了这批瓷器，发现除了5件白瓷碟外，每件瓷器上都有青色花纹，或是山水、或是人物、或是花朵，无不栩栩如生。","ch","news"
"下半场第54分钟，澳大利亚通过点球将比分反超，但范佩西随后的反越位破门将比分扳平，而90后小将德佩的30米爆射帮助荷兰队最终3-2赢得这场艰难的比赛。","ch","news"
"中国独家报道【四川荥经县发生一起交通事故致3死3伤】记者从四川荥经县委宣传部了解到，19日16时40分左右，一辆从泸定方向前往牛背山的车辆行驶至牛背山下泸定和荥经交界处（小地名为响水沟），发生侧翻事故。","ch","news"
"资料图：香港警务处中区重案组拘捕两名涉嫌擅闯军营者，包括一名28岁招姓男子和一名40岁张姓男子。","ch","news"
"这样才决定延长会期，让大家讲话、提意见、修改报告。 毛主席当时有四句话：“白天出气，晚上看戏； 两干一稀，大家满意。","ch","news"
"按照《中共石家庄市纪委关于进一步规范党员干部婚丧喜庆有关事宜的通知》要求，党员干部不准向同事、部属、下属单位和与自己行使职权有关的单位、个人发送请柬及其他任何形式的邀请；","ch","news"
"以德国首都柏林为例，二套房税的征收标准是该套住房不算杂费出租价格的5%。 柏林市税务管理部门的新闻发言人卡特琳·比尔维特女士对本报记者表示，二套房税由地方征收，与住户的收入无关。","ch","news"
"中国有两所排名第一和第二的大学，俄罗斯最好的大学排名第三。 巴西和南非的最佳排名分别是第七和第九，印度是第十三。","ch","news"
"编导把所有村屯走遍，这些屯分布在不同的山头，尤其是那些自然屯，只有三四十人。 编导踩点非常认真，一定要选出最贫困、最需要帮助的人。","ch","news"
"第二个赛季，他又帮助特温特获得了荷甲亚军以及荷兰杯冠军的佳绩。 鲁伊斯持续经常的发挥引起了来自英超诸强的目光，北伦敦双雄阿森纳和热刺都对他密切关注，但最终签下他的却是另一支伦敦球队富勒姆。","ch","news"
"国际高尔夫联合会下个月就要出台2016年和2020年奥运会的相关适用标准了，麦克罗伊不得不抢先将他的个人决定公之于众。","ch","news"
"另一个对她产生一辈子影响的人是辅仁大学的恩师顾随先生。 叶嘉莹从书柜中拿出老师当年写给她的信给记者展示。","ch","news"
"据了解，数独运动最早起源于一千多年前的中国九宫格游戏，进入20世纪70年代，现代数独首先在西方国家兴起，在日本定型。","ch","news"
"5月26日，来自全国各地百余位志愿者与红丝带学校师生共进午餐。 5月26日，一名红丝带学校学生用自己的筷子喂食一名志愿者。","ch","news"
"该文件显示，美英两国的情报人员假扮“玩家”，曾渗透入网络游戏《魔兽世界》、《第二生命》中，收集真正电脑游戏玩家的纪录，监视游戏玩家。","ch","news"
"赵丽颖最新大片曝光&nbsp;吉普赛女郎神秘魅惑 “国民甜心”赵丽颖最新《时尚COSMO》服装大片出刊，气质不凡的她演绎炫彩都市女性洒脱自在的云游姿态，以品味与态度凌驾凡俗。","ch","news"
"除了《归来》中的精彩演出之外，闫妮挑大梁主演的黑色幽默电影《疯狂72小时》也将在6月5日全国公映，一悲一喜两种风格不同的作品先后上映，也体现了闫妮身上的无数种可能和最华彩的地方。","ch","news"
"为改善居住条件再次申请商业性个人住房贷款购买二套普通自住房的，无论有无贷款记录，首付比例均不低于50%；","ch","news"
"这其实又岂止是郭沫若一个人的悲剧！ 5、“批林批孔”又将他推上风口浪尖林彪自我爆炸后，毛泽东要发动批林批孔，郭沫若因为尊孔，又成了“革命”对象。","ch","news"
"大国总理的民生情怀点滴涓汇于此。 5月5日，李克强在埃塞俄比亚总理海尔马里亚姆的陪同下，来到中方承建的亚的斯亚贝巴轻轨项目现场。","ch","news"
"在细化管理提高效能上：成立了质量管理领导小组，建立质量责任体系，形成了从服务中心主任到科室、从科室到岗位的技术质量责任网，逐级落实质量管理责任人。","ch","news"
"本届大赛以“畅响声活”为主题，意在告诉青年学生留心生活中的声音，感受声音的魅力，细心聆听生活，用声音承载创意，从而“畅响声活”。","ch","news"
"他认为，争议的范围有待确定，世界卫生组织、联合国粮农组织、美国科学家协会、美国食品药品局等等官方机构都没有争议。","ch","news"
"彭程非常努力，我们合作很开心，两人也越来越默契。 ”张昊赛后进入混合区接受采访时仍然不停地流汗，他一边擦汗一边说：“体力不如以前了，当然还有伤病也影响了平日的状态。","ch","news"
"上清华，变白富美！ 上清华，变白富美！ 上清华，变白富美！ 上清华，变白富美！ 上清华，变白富美！ 上清华，变白富美！","ch","news"
"马利克曾被欧足联指控卷入2009年克罗地亚杯决赛的假球案，但欧足联一直没有对马利克提起诉讼，曾经怀疑马利克参与假球事件的博克斯基后来也被欧足联假球调查组解职。","ch","news"
"因此，尽管他不是球队最高的球员，却每每能够依靠头球得分。 ”不仅在国家队大放异彩，罗德里格斯在俱乐部，也在法尔考缺阵半赛季的情况下，带领摩纳哥闯入下赛季欧冠。","ch","news"
"将形成涵盖内燃动力汽车、新能源汽车和智能网联汽车关键零部件，产业链条较为完备的产业体系。","ch","news"
"几年前，王龙盛的父母相继病逝，他由哥哥照顾。 后来，嫂子被查出患上了重病，他哥哥要照顾妻子，但又放心不下王龙盛。","ch","news"
"她随身带着字典，一有时间就拿出来翻看。 她的业务水平提高得很快，获得了越来越多的好评。 1986年，李瑞英终于以自己的努力调回了北京广播学院。","ch","news"
"第三，互联网在电子银行的资管业务，目前更多的还是在于渠道的冲击和交易方式的冲击。 对于资管业务本身，它还没有体现出来。","ch","news"
"93.7%的在华日企愿意坚守中国2014版白皮书引用日本贸易振兴机构在2013年10至11月针对在华日企今后1~2年的业务发展方向所做的问卷调查结果显示，54.2%的在华日企将要扩大在华业务，39.5%的日企表示维持现状，93.7%的在华日企仍然看好中国市场。","ch","news"
"战俘们睡觉时只能一个紧挨一个，如果出去上厕所回来肯定就没地方了，只能重找一个地方钻进去，战俘们称之为“插萝卜”。","ch","news"
"赛后，金英权又充当起传话人的角色，他第一时间走到卡佩罗跟前寒暄，同时透露这是帮里皮向卡佩罗问好。","ch","news"
"实弹射击中，演习指导部打破以往模式，变固定阵地射击为自主选取阵地射击，从难、从严、从险练兵。","ch","news"
"审计结果表明，农发行积极贯彻落实中央经济金融政策，加大“三农”发展信贷支持，促进粮棉油市场稳定；","ch","news"
"给部队后勤部门如卫生所、炊事班及连队的司号员、卫生员等则配备蒙古军马。 于是战士们把伊犁马称为“老伙计”，而把蒙古马称为“蒙古蛋子”。","ch","news"
"国际射联确认，他们日前收到了世界反兴奋剂机构（ＷＡＤＡ）提供的在“独立个人报告”中涉及射击的三个检测样本信息，经核实在当年录入时已经被确认为阳性，后续处理程序也都已经完成。","ch","news"
"这天夜里，一共抓了七个日本奸细。 这伙人已经活动了好几个晚上，他们在坟后挖个洞，打开棺材，把尸首拖走，白天藏在里面，夜间出来活动。","ch","news"
"在曲阜师范大学孔子会堂内，孔子第79代嫡长孙孔垂长先生与山东省教育厅副厅长宋承祥共同为国学院揭牌。","ch","news"
"此外，学院将在暑期开展足球下乡活动，部分师生将为贫困地区的孩子开展足球培训。 运动医学是成都体育学院的特色专业，学院准备依托此优势编写《足球运动员常见伤病的防治》等书籍，拟在９月份上市。","ch","news"
"无论文化、地域、时代有怎样的差别，婚姻作为一种神圣的制度、一种通向美好生活的安排，都固守了如下美德：情感、忠诚、责任、信任、付出……为了对方的一套房子而匆忙结婚，也能为了购买二套房而弃婚姻纸书如敝履；","ch","news"
"普京表示，全球化应该是所有人的全球化，而不是给选定的人的全球化。 那些自封为冷战胜利者的国家开始改变世界政治和经济秩序，使之服务于自己的利益。","ch","news"
"不过因为有宁泽涛和刘子歌的参加，还是吸引到不少他们的支持者，继续为偶像摇旗呐喊。 宁泽涛在第四项男子100米自由泳的比赛登场，首先迎来的是“粉丝”们此起彼伏的尖叫和欢呼声。","ch","news"
"。 。 在世界杯上的表现大家都看到了。 在这个现象中，只有本泽马和皮尔洛等极少数人幸免。 有意思的是，他俩一个是首次参加世界杯，一个却极有可能是最后一次参加。","ch","news"
"据警方透露，4名“可疑分子”8日在去往瓦加杜古的途中，在距离瓦加杜古145公里的纳济农桥附近被警方发现。","ch","news"
"如能顺利出线，在1／8淘汰赛，桑巴军团将遭遇荷兰或智利的其中一支。 阿尔维斯还提到，巴西球迷对于国家队在本土获得第6个世界杯冠军的热情正在变得高涨，球员们应当有清醒的认识。","ch","news"
"当地村民虽然意识到“为民除害”者未来要受到法律制裁，但也因为警方柔性化的处理，村民也还没陷入过深的纠结，他们只是对未来感到忧虑，有村民跑到村委会提了意见，希望能够帮上忙。","ch","news"
"小雨姐姐的故事会是吸引孩子和家长的地方，大家围坐在一起，安静地听着小雨姐姐那惟妙惟肖地讲故事，不时传来孩子们的笑声和惊讶声，爸爸妈妈们也仿佛回到童年，深深地被故事吸引了，这是一段充满快乐的阅读的时光。","ch","news"
"尤金站的12秒87，在超风速情况下还追平了世界纪录。 刘翔抵达伦敦后的第二天参加了在伦敦南部水晶宫体育场举行的新闻发布会。","ch","news"
"了解情况后，官兵随即帮庞大爷将门牌钉上了门头，看着门上崭新的门牌，庞大爷及老伴难掩心中的激动，不停地向官兵树起了大拇指。","ch","news"
"记者说，是克洛泽挽救了德国队，对于这个说法，克洛泽微笑着说：“今天我们其实是有可能被对手击败的，但是我很高兴取得了进球，我本来是坐在冷板凳上的，但是既然被教练换上场，就应该带来新的力量。","ch","news"
"厄瓜多尔此前3次在热身赛对阵洪都拉斯取得1胜2平，明达轮换格鲁埃索出场。 洪都拉斯用奥斯卡-加西亚替换停赛的帕拉西奥斯出场，克拉罗斯轮换纳哈尔先发。","ch","news"
"而从首轮的表现来看，希腊队本届杯赛再次上演“神话”希望渺茫。 日本队此番巴西之行可谓“来者不善”，球队多名主力出自欧洲豪门，个人能力出众，年龄结构合理，比赛经验丰富，堪称可遇不可求的“黄金一代”。","ch","news"
"考评结果作为社区党组织星级管理、改进工作、评价干部的重要依据。 通过六个缜密步骤，使社区党组织和社区工作人员敢承诺、办实事、抓落实，确保居民的事“件件有着落、事事有回音”。","ch","news"
"她说，自己在Eastbourne住了12年，只见过几只小企鹅。 通常这些企鹅都会躲在房子或岩石下面，直接钻进浴缸的还是第一次。","ch","news"
"新农保和城居保业务系统已分别覆盖全国31个省份的2696、2687个县，均占全国批复县区数的97%。 社保跨地区系统建设迈出坚实步伐，养老、医保关系转移分别已有30个、14个省份的302个和55个地市入网。","ch","news"
"针对群众普遍反映的村务公开不及时、不透明和村务管理“少数人说了算”等问题，健全落实“两委”联席会议，“一事一议”及“四议两公开”工作制度，实现了从“为民做主”到“由民做主”的转变。","ch","news"
"新华社墨西哥莱昂４月５日体育专电（记者胡梓盟禹丽贞）２０１５国际泳联跳水大奖赛墨西哥站５日在莱昂市结束，以新人阵容出马的中国跳水队共收获了５枚金牌、２枚银牌和１枚铜牌。","ch","news"
"听到这些，金一南也很感慨：“我真没有想到，原本为回答自己内心问题而写的书，会受到这么多领导同志认可。","ch","news"
"在协商过程中，充分尊重广大群众的主体地位，保障他们的提议权、参与权、表达权，参会人员具有同等的发言权力，可以充分发表自己的意愿、自由商讨，村干部不能以任何借口去阻碍村民行使权力。","ch","news"
"1927年到1937年，既是近代中国经济的黄金年代，也是知识分子的黄金年代。 只要你不与政府作对，凡是在体制里谋到一份工作，特别在国立大学，收入是非常不错的。","ch","news"
"这条路道金乡境内的时候就好了很多，就是在单县境内不堪入目，期待可以得到政府的重视，小民代表广大的张集-黄堆-金乡人民期待政府的佳音！","ch","news"
"不出意外的话，已经领先第三名上海申花７分、又打进足协杯决赛的苏宁会和恒大一起获得亚冠的直接参赛名额。","ch","news"
"既能有效地划定任意球应放的位置，也能轻松确定防守人墙与足球之间的距离，泡沫喷雾剂广受认可。","ch","news"
"当美国在网络空间放弃自由竞争的基本原则之际，我们不得不遗憾地看到一个曾经的全球大国开始衰落。","ch","news"
"中国共产党的自身建设能否与时俱进，决定着她能否在新的长征路上，为了国家的富强和民族的复兴执着追求、坚定前行。","ch","news"
"”冠军迈克恩威的成绩目前可列今年世界排行榜首位，他说：“我很期待今天的这场比赛，想知道自己到底能游出什么成绩，还想知道我的对手们到底有多强。","ch","news"
"英格兰与乌拉圭队19日在圣保罗的比赛刚一结束，这一巴西最大城市随即爆发骚乱，示威者打砸街边的汽车、商店和银行，并有纵火行为，警方被迫用上了催泪瓦斯。","ch","news"
"下一页 睡觉时不要犯6大禁忌补充阅读：睡觉时不要犯6大禁忌1、枕头过高从生理角度上讲，枕头以8至12公分为宜。","ch","news"
"如何将这帮原本视齐全军为仇人的人拉入自己的战队，在张起淮看来，是最后决胜的关键因素之一。","ch","news"
"“某公司受担保链影响，资金链要断裂了！ ”最近在台州，一条一家企业面临贷款难困境的消息激起千层浪：企业供应商不愿再提供商业信用，要求必须款到才能发货；","ch","news"
"在阿根廷2：1击败波黑队的小组赛首轮比赛中，有伤在身的意甲那不勒斯队射手伊瓜因只得到蘀补上场的机会，但正是他和加戈在下半场的上场，完成了阿根廷队从五人防守到注重进攻的变阵，而伊瓜因也助攻了梅西当场的第二粒入球。","ch","news"
"曼切斯特商学院毕业生刘楷生告诉《国际金融报》记者，“英国的MBA课时比较紧凑，一般只需要一年就可以完成，这无疑降低了学习成本。","ch","news"
"加纳第54分钟追平比分！ 阿富尔右路斜传，安德烈-阿尤力压穆斯塔菲，在门前9米处甩头顶进远角，1比1，他本届世界杯2次打正都转化为进球，是首位在世界杯上头球破门的加纳球员。","ch","news"
